ticker,name,daily_pct,one_month_pct,rs_sts_spy,rs_sts_qqq,ibd_rs,sector,industry
KOS,Kosmos Energy Ltd.,-0.35,6.32,74,73,91,Energy,Oil & Gas Production
LNXSY,LANXESS Aktiengesellschaft,4.29,-6.21,26,26,8,Basic Materials,Specialty Chemicals
VTKLY,Vtech Holdings Limited,-5.8,-0.61,0,0,17,Technology,Communication Equipment
MWTCY,"Manila Water Company, Inc.",-6.07,-1.24,2,10,16,Utilities,Utilities - Regulated Water
HGRAF,HydroGraph Clean Power Inc.,-1.65,8.83,29,30,90,Basic Materials,Specialty Chemicals
GHRS,GH Research PLC,-5.83,-3.88,0,0,93,Health Care,Biotechnology: Pharmaceutical Preparations
LILAK,Liberty Latin America Ltd.,3.39,5.95,91,80,92,Telecommunications,Cable & Other Pay Television Services
BDJ,BlackRock Enhanced Equity Dividend Trust,1.23,1.97,100,83,60,Finance,Finance Companies
GPEAF,Great Portland Estates Plc,0.0,0.0,70,59,24,Real Estate,REIT - Office
TCBK,TriCo Bancshares,-0.91,-7.23,0,0,58,Finance,Major Banks
ANAB,"AnaptysBio, Inc.",-0.45,6.88,55,52,97,Health Care,Biotechnology: Pharmaceutical Preparations
CLVT,Clarivate Plc,1.49,5.67,68,66,4,Technology,EDP Services
SESPF,SeSa S.p.A.,0.0,0.0,70,59,22,Technology,Information Technology Services
HOPE,"Hope Bancorp, Inc.",-1.01,-0.6,0,0,74,Finance,Major Banks
BELGF,Bellevue Gold Limited,0.0,31.64,91,89,84,Basic Materials,Gold
OERLY,OC Oerlikon Corporation AG,0.0,0.0,70,59,95,Industrials,Specialty Industrial Machinery
FLNG,FLEX LNG Ltd.,1.09,1.44,78,75,69,Consumer Discretionary,Marine Transportation
CET,Central Securities Corporation,-0.38,1.76,11,27,49,Finance,Finance/Investors Services
GENI,Genius Sports Limited,-6.78,7.07,23,17,36,Consumer Discretionary,Services-Misc. Amusement & Recreation
SLVM,Sylvamo Corporation,-1.86,-3.98,0,3,13,Basic Materials,Paper
PTTMF,PT TIMAH Tbk,0.0,-9.91,5,5,1,Basic Materials,Other Industrial Metals & Mining
WGS,GeneDx Holdings Corp.,-4.96,30.26,74,71,54,Technology,Retail: Computer Software & Peripheral Equipment
AGLFF,Angelalign Technology Inc.,0.0,19.76,97,93,98,Healthcare,Medical Instruments & Supplies
FISK,"Empire State Realty OP, L.P.",-4.47,-11.96,0,0,7,Real Estate,REIT - Office
AGL,"agilon health, inc.",-6.68,-4.06,10,11,98,Health Care,Misc Health and Biotechnology Services
ABXXF,Abaxx Technologies Inc.,-6.54,-6.22,28,26,2,Technology,Software - Application
FRVWY,Friedrich Vorwerk Group SE,0.0,11.44,90,89,30,Industrials,Engineering & Construction
PRGO,Perrigo Company plc,3.98,47.79,100,100,64,Health Care,Biotechnology: Pharmaceutical Preparations
AI,"C3.ai, Inc.",4.74,17.86,100,100,24,Technology,Computer Software: Prepackaged Software
CBLUF,China BlueChemical Ltd.,0.0,0.0,53,47,6,Basic Materials,Agricultural Inputs
TPRKY,Travis Perkins plc,0.0,14.62,35,43,60,Industrials,Industrial Distribution
SLCJY,SLC Agrícola S.A.,-0.65,14.72,94,91,41,Consumer Defensive,Farm Products
MTRBF,Metro Bank Holdings PLC,0.0,1.95,82,66,74,Financial Services,Banks - Regional
CNOBP,"ConnectOne Bancorp, Inc.",0.5,1.43,95,72,49,Finance,Major Banks
AMTD,AMTD IDEA Group,-1.56,1.07,36,30,7,Finance,Finance: Consumer Services
LIND,"Lindblad Expeditions Holdings, Inc.",-11.64,-10.21,0,0,92,Consumer Discretionary,Transportation Services
XIORF,Xior Student Housing NV,0.0,-0.92,62,61,26,Real Estate,REIT - Residential
AUSDF,Perenti Limited,0.0,0.0,70,59,57,Basic Materials,Other Industrial Metals & Mining
ARDX,"Ardelyx, Inc.",-0.79,-24.1,2,0,3,Health Care,Biotechnology: Pharmaceutical Preparations
STAA,STAAR Surgical Company,2.17,-7.19,14,13,15,Health Care,Ophthalmic Goods
RLJ,RLJ Lodging Trust,-2.99,-9.88,15,17,85,Real Estate,Real Estate Investment Trusts
WKC,World Kinect Corporation,-0.25,-10.31,9,15,86,Energy,Oil Refining/Marketing
SISXF,Savaria Corporation,-2.74,-2.98,0,0,64,Industrials,Specialty Industrial Machinery
OBK,"Origin Bancorp, Inc.",-0.06,-2.48,26,17,80,Finance,Major Banks
IMCR,Immunocore Holdings plc,-1.17,7.42,75,71,61,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TNC,Tennant Company,-0.57,-17.17,16,15,19,Industrials,Industrial Machinery/Components
NKOKF,"Noritsu Koki Co., Ltd.",0.0,0.0,70,59,1,Technology,Consumer Electronics
HLMN,Hillman Solutions Corp.,-1.91,-2.16,0,0,22,Consumer Discretionary,Industrial Machinery/Components
ARI,"Apollo Commercial Real Estate Finance, Inc.",0.14,4.38,82,77,43,Real Estate,Real Estate Investment Trusts
KMPR,Kemper Corporation,1.92,0.47,67,65,17,Finance,Property-Casualty Insurers
AFXXF,Afry AB,0.0,-22.09,2,2,34,Industrials,Engineering & Construction
XTEPY,Xtep International Holdings Limited,0.0,-4.61,40,43,5,Consumer Cyclical,Apparel Retail
ECVT,Ecovyst Inc.,0.2,-15.67,13,13,23,Industrials,Major Chemicals
NOMD,NOMD,-2.92,-0.74,39,42,43,Consumer Staples,Packaged Foods
IDRSF,Idorsia Ltd,-10.34,-18.75,0,0,88,Healthcare,Biotechnology
AAT,"American Assets Trust, Inc.",-0.18,-4.79,12,10,55,Real Estate,Real Estate Investment Trusts
DAO,"Youdao, Inc.",-0.3,-2.44,10,16,93,Real Estate,Other Consumer Services
IPX,IperionX Limited,-2.54,5.4,24,23,2,Basic Materials,Other Metals and Minerals
RBCAA,"Republic Bancorp, Inc.",-0.46,-6.06,5,2,79,Finance,Major Banks
NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",0.19,2.3,75,58,70,Finance,Finance: Consumer Services
BLKB,"Blackbaud, Inc.",-1.05,12.29,95,88,61,Technology,Computer Software: Prepackaged Software
HYT,"BlackRock Corporate High Yield Fund, Inc.",-0.12,0.09,36,37,30,Finance,Finance Companies
CNL,Collective Mining Ltd.,-5.62,22.73,63,61,42,Basic Materials,Gold
ATRC,"AtriCure, Inc.",-1.87,28.05,89,85,92,Health Care,Medical/Dental Instruments
ITAYY,PT Indo Tambangraya Megah Tbk,0.0,9.06,98,92,46,Energy,Thermal Coal
NCKAF,Nickel Asia Corporation,0.0,-21.25,2,3,98,Basic Materials,Other Industrial Metals & Mining
